t ax ay az wx wy wz
38.7000 0.7244099 9.6020048 0.3177151 0.4541584 0.3371798 -0.0454315
38.7200 0.7472896 9.6023182 0.3171968 0.4627980 0.3342822 -0.0454287
38.7400 0.7717223 9.6026174 0.3165758 0.4717063 0.3314179 -0.0455245
38.7600 0.7981757 9.6028230 0.3158431 0.4808817 0.3285879 -0.0457207
38.7800 0.8262210 9.6030230 0.3151830 0.4903226 0.3257932 -0.0460185
38.8000 0.8556249 9.6032826 0.3144186 0.5000274 0.3230350 -0.0464188
38.8200 0.8877039 9.6033549 0.3135351 0.5099945 0.3203141 -0.0469224
38.8400 0.9213729 9.6034555 0.3127131 0.5202220 0.3176316 -0.0475294
38.8600 0.9568420 9.6035612 0.3117699 0.5307081 0.3149883 -0.0482400
38.8800 0.9947866 9.6035449 0.3107994 0.5414512 0.3123853 -0.0490536
38.9000 1.0347295 9.6035128 0.3097163 0.5524492 0.3098234 -0.0499697
38.9200 1.0769419 9.6034172 0.3085839 0.5637004 0.3073035 -0.0509872
38.9400 1.1209667 9.6033523 0.3074669 0.5752027 0.3048265 -0.0521046
38.9600 1.1678756 9.6031224 0.3061901 0.5869542 0.3023932 -0.0533203
38.9800 1.2168228 9.6028932 0.3049008 0.5989529 0.3000044 -0.0546320
39.0000 1.2682328 9.6025932 0.3034470 0.6111965 0.2976609 -0.0560375
39.0200 1.3214725 9.6023369 0.3021563 0.6236831 0.2953635 -0.0575339
39.0400 1.3782368 9.6018187 0.3004940 0.6364103 0.2931128 -0.0591180
39.0600 1.4361885 9.6014780 0.2989649 0.6493760 0.2909096 -0.0607864
39.0800 1.4976860 9.6008660 0.2973003 0.6625778 0.2887546 -0.0625353
39.1000 1.5605600 9.6004058 0.2955658 0.6760133 0.2866483 -0.0643604
39.1200 1.6267734 9.5997127 0.2937745 0.6896801 0.2845914 -0.0662575
39.1400 1.6952340 9.5990040 0.2918235 0.7035756 0.2825843 -0.0682215
39.1600 1.7655091 9.5983538 0.2899277 0.7176972 0.2806278 -0.0702474
39.1800 1.8391134 9.5974716 0.2878711 0.7320422 0.2787222 -0.0723298
39.2000 1.9145407 9.5966453 0.2857374 0.7466077 0.2768679 -0.0744630
39.2200 1.9926277 9.5957051 0.2835602 0.7613909 0.2750654 -0.0766407
39.2400 2.0727688 9.5947651 0.2813066 0.7763887 0.2733151 -0.0788569
39.2600 2.1555505 9.5937061 0.2789275 0.7915979 0.2716173 -0.0811048
39.2800 2.2403892 9.5926309 0.2765149 0.8070154 0.2699721 -0.0833775
39.3000 2.3274474 9.5914999 0.2740497 0.8226377 0.2683799 -0.0856680
39.3200 2.4167435 9.5903039 0.2714339 0.8384613 0.2668409 -0.0879688
39.3400 2.5080644 9.5890691 0.2687923 0.8544824 0.2653550 -0.0902723
39.3600 2.6016098 9.5877478 0.2660558 0.8706973 0.2639225 -0.0925708
39.3800 2.6969466 9.5864116 0.2632419 0.8871019 0.2625432 -0.0948561
39.4000 2.7938794 9.5850833 0.2604030 0.9036920 0.2612172 -0.0971200
39.4200 2.8930036 9.5836361 0.2574407 0.9204632 0.2599443 -0.0993540
39.4400 2.9939442 9.5821267 0.2543962 0.9374110 0.2587243 -0.1015497
39.4600 3.0962117 9.5806325 0.2513268 0.9545305 0.2575571 -0.1036982
39.4800 3.1998375 9.5791335 0.2481552 0.9718168 0.2564422 -0.1057906
39.5000 3.3052346 9.5775299 0.2449204 0.9892647 0.2553794 -0.1078180
39.5200 3.4115407 9.5759711 0.2416352 1.0068686 0.2543683 -0.1097711
39.5400 3.5193933 9.5743147 0.2382722 1.0246229 0.2534082 -0.1116409
39.5600 3.6283613 9.5726247 0.2348317 1.0425216 0.2524986 -0.1134180
39.5800 3.7375763 9.5710481 0.2313660 1.0605585 0.2516389 -0.1150931
39.6000 3.8485462 9.5692723 0.2277975 1.0787272 0.2508284 -0.1166568
39.6200 3.9593130 9.5676540 0.2242137 1.0970207 0.2500662 -0.1180997
39.6400 4.0711806 9.5659190 0.2205488 1.1154321 0.2493515 -0.1194123
39.6600 4.1832783 9.5642125 0.2168407 1.1339539 0.2486833 -0.1205854
39.6800 4.2957963 9.5624770 0.2130018 1.1525786 0.2480607 -0.1216095
39.7000 4.4079161 9.5608390 0.2092972 1.1712980 0.2474824 -0.1224753
39.7200 4.5206414 9.5590906 0.2053663 1.1901040 0.2469474 -0.1231736
39.7400 4.6327446 9.5574368 0.2014898 1.2089878 0.2464544 -0.1236952
39.7600 4.7445800 9.5557883 0.1975190 1.2279404 0.2460020 -0.1240310
39.7800 4.8564354 9.5540617 0.1935186 1.2469526 0.2455889 -0.1241721
39.8000 4.9669380 9.5524990 0.1894683 1.2660146 0.2452135 -0.1241097
39.8200 5.0772086 9.5508546 0.1854317 1.2851164 0.2448743 -0.1238351
39.8400 5.1859338 9.5493600 0.1813333 1.3042475 0.2445696 -0.1233399
39.8600 5.2939679 9.5478225 0.1771948 1.3233973 0.2442976 -0.1226158
39.8800 5.4010866 9.5462606 0.1729876 1.3425546 0.2440567 -0.1216548
39.9000 5.5057863 9.5449354 0.1688764 1.3617078 0.2438449 -0.1204489
39.9200 5.6100056 9.5434521 0.1645981 1.3808451 0.2436602 -0.1189907
39.9400 5.7117726 9.5421609 0.1603886 1.3999543 0.2435006 -0.1172728
39.9600 5.8119652 9.5408696 0.1561099 1.4190226 0.2433641 -0.1152881
39.9800 5.9101506 9.5396345 0.1518341 1.4380372 0.2432483 -0.1130299
40.0000 6.0056763 9.5385560 0.1476084 1.4569846 0.2431512 -0.1104918
40.0200 6.0998005 9.5373714 0.1431871 1.4758511 0.2430703 -0.1076676
40.0400 6.1906276 9.5364136 0.1389611 1.4946226 0.2430033 -0.1045516
40.0600 6.2791892 9.5354679 0.1345635 1.5132845 0.2429478 -0.1011385
40.0800 6.3646491 9.5346652 0.1302898 1.5318222 0.2429011 -0.0974231
40.1000 6.4478413 9.5338262 0.1259171 1.5502203 0.2428608 -0.0934008
40.1200 6.5276873 9.5331359 0.1214984 1.5684633 0.2428242 -0.0890675
40.1400 6.6037727 9.5326466 0.1172843 1.5865354 0.2427886 -0.0844192
40.1600 6.6777946 9.5320190 0.1128113 1.6044205 0.2427513 -0.0794526
40.1800 6.7471752 9.5317217 0.1085111 1.6221018 0.2427094 -0.0741648
40.2000 6.8138485 9.5313651 0.1041626 1.6395628 0.2426602 -0.0685533
40.2200 6.8765069 9.5311831 0.0997586 1.6567862 0.2426007 -0.0626159
40.2400 6.9353762 9.5311102 0.0954719 1.6737547 0.2425279 -0.0563512
40.2600 6.9908934 9.5310491 0.0910489 1.6904505 0.2424390 -0.0497581
40.2800 7.0415115 9.5312768 0.0867732 1.7068559 0.2423308 -0.0428359
40.3000 7.0889980 9.5314399 0.0824186 1.7229526 0.2422004 -0.0355847
40.3200 7.1315784 9.5318645 0.0780945 1.7387224 0.2420447 -0.0280047
40.3400 7.1708014 9.5322386 0.0737252 1.7541465 0.2418605 -0.0200970
40.3600 7.2049228 9.5328840 0.0694386 1.7692064 0.2416447 -0.0118630
40.3800 7.2347878 9.5336267 0.0651683 1.7838832 0.2413941 -0.0033046
40.4000 7.2606524 9.5344072 0.0608379 1.7981577 0.2411057 0.0055756
40.4200 7.2815988 9.5353918 0.0565244 1.8120109 0.2407761 0.0147746
40.4400 7.2983068 9.5364404 0.0522078 1.8254236 0.2404023 0.0242889
40.4600 7.3099327 9.5377067 0.0480189 1.8383764 0.2399810 0.0341144
40.4800 7.3174911 9.5389912 0.0436931 1.8508501 0.2395090 0.0442463
40.5000 7.3197465 9.5405241 0.0394603 1.8628252 0.2389831 0.0546796
40.5200 7.3179679 9.5420575 0.0351756 1.8742825 0.2384000 0.0654085
40.5400 7.3110765 9.5437955 0.0309066 1.8852026 0.2377568 0.0764268
40.5600 7.2992894 9.5456935 0.0266955 1.8955664 0.2370500 0.0877277
40.5800 7.2828307 9.5477077 0.0224695 1.9053546 0.2362767 0.0993039
40.6000 7.2619113 9.5497972 0.0182204 1.9145484 0.2354336 0.1111477
40.6200 7.2361091 9.5520443 0.0139824 1.9231288 0.2345176 0.1232505
40.6400 7.2053869 9.5544583 0.0097591 1.9310772 0.2335257 0.1356036
40.6600 7.1700271 9.5569879 0.0055367 1.9383752 0.2324548 0.1481977
40.6800 7.1299723 9.5596482 0.0013325 1.9450046 0.2313018 0.1610228
40.7000 7.0850477 9.5624786 -0.0028881 1.9509475 0.2300639 0.1740687
40.7200 7.0358666 9.5653668 -0.0071559 1.9561862 0.2287380 0.1873245
40.7400 6.9818317 9.5684349 -0.0112976 1.9607036 0.2273213 0.2007789
40.7600 6.9233162 9.5716204 -0.0156200 1.9644828 0.2258110 0.2144202
40.7800 6.8599553 9.5750019 -0.0197366 1.9675073 0.2242042 0.2282362
40.8000 6.7927693 9.5783930 -0.0240574 1.9697611 0.2224983 0.2422142
40.8200 6.7207359 9.5820022 -0.0282210 1.9712287 0.2206905 0.2563414
40.8400 6.6442522 9.5857653 -0.0324818 1.9718950 0.2187784 0.2706041
40.8600 6.5641965 9.5895241 -0.0367538 1.9717456 0.2167593 0.2849887
40.8800 6.4790689 9.5935842 -0.0409450 1.9707665 0.2146309 0.2994809
40.9000 6.3908038 9.5975838 -0.0452578 1.9689445 0.2123907 0.3140662
40.9200 6.2974587 9.6019164 -0.0494637 1.9662668 0.2100365 0.3287298
40.9400 6.2014278 9.6061314 -0.0538101 1.9627215 0.2075661 0.3434564
40.9600 6.1003342 9.6107095 -0.0579983 1.9582972 0.2049773 0.3582306
40.9800 5.9965411 9.6152063 -0.0623452 1.9529833 0.2022682 0.3730366
41.0000 5.8885568 9.6199316 -0.0666129 1.9467701 0.1994368 0.3878585
41.0200 5.7772547 9.6247330 -0.0709304 1.9396484 0.1964814 0.4026800
41.0400 5.6623948 9.6296767 -0.0752445 1.9316100 0.1934001 0.4174847
41.0600 5.5446589 9.6346488 -0.0795767 1.9226474 0.1901913 0.4322559
41.0800 5.4231646 9.6398423 -0.0838705 1.9127542 0.1868536 0.4469768
41.1000 5.2992362 9.6450175 -0.0882391 1.9019246 0.1833856 0.4616306
41.1200 5.1717613 9.6504141 -0.0925591 1.8901539 0.1797860 0.4762001
41.1400 5.0420796 9.6557892 -0.0969521 1.8774383 0.1760536 0.4906683
41.1600 4.9093046 9.6613398 -0.1012633 1.8637748 0.1721875 0.5050178
41.1800 4.7740875 9.6669576 -0.1056661 1.8491616 0.1681866 0.5192316
41.2000 4.6366802 9.6726167 -0.1099863 1.8335977 0.1640503 0.5332922
41.2200 4.4966018 9.6784316 -0.1144120 1.8170832 0.1597778 0.5471824
41.2400 4.3545606 9.6842874 -0.1187061 1.7996191 0.1553688 0.5608851
41.2600 4.2105053 9.6902132 -0.1231207 1.7812077 0.1508227 0.5743830
41.2800 4.0644893 9.6962229 -0.1274718 1.7618520 0.1461394 0.5876591
41.3000 3.9171293 9.7022145 -0.1318950 1.7415563 0.1413188 0.6006965
41.3200 3.7671640 9.7084637 -0.1361335 1.7203258 0.1363609 0.6134782
41.3400 3.6169277 9.7145245 -0.1405376 1.6981670 0.1312660 0.6259876
41.3600 3.4645267 9.7207974 -0.1449020 1.6750872 0.1260344 0.6382084
41.3800 3.3112436 9.7270503 -0.1491720 1.6510949 0.1206666 0.6501242
41.4000 3.1566243 9.7333925 -0.1534982 1.6261998 0.1151632 0.6617190
41.4200 3.0013783 9.7397059 -0.1577582 1.6004125 0.1095251 0.6729771
41.4400 2.8450043 9.7461101 -0.1620343 1.5737447 0.1037533 0.6838832
41.4600 2.6884379 9.7524393 -0.1662984 1.5462093 0.0978489 0.6944220
41.4800 2.5307630 9.7588990 -0.1704524 1.5178201 0.0918131 0.7045788
41.5000 2.3731093 9.7652805 -0.1746401 1.4885922 0.0856474 0.7143393
41.5200 2.2147913 9.7717424 -0.1787785 1.4585415 0.0793535 0.7236895
41.5400 2.0569151 9.7780808 -0.1829298 1.4276850 0.0729331 0.7326158
41.5600 1.8981961 9.7845772 -0.1868895 1.3960409 0.0663881 0.7411050
41.5800 1.7401056 9.7909481 -0.1909403 1.3636283 0.0597206 0.7491445
41.6000 1.5824874 9.7972463 -0.1949248 1.3304671 0.0529330 0.7567222
41.6200 1.4244437 9.8036724 -0.1987752 1.2965786 0.0460275 0.7638263
41.6400 1.2676976 9.8098917 -0.2026571 1.2619847 0.0390069 0.7704459
41.6600 1.1107886 9.8162204 -0.2064019 1.2267084 0.0318738 0.7765702
41.6800 0.9549524 9.8224228 -0.2100877 1.1907735 0.0246311 0.7821893
41.7000 0.8002216 9.8285055 -0.2138164 1.1542049 0.0172820 0.7872937
41.7200 0.6457539 9.8346622 -0.2172941 1.1170281 0.0098295 0.7918747
41.7400 0.4928056 9.8406449 -0.2208313 1.0792696 0.0022771 0.7959241
41.7600 0.3407582 9.8466006 -0.2241584 1.0409567 -0.0053716 0.7994344
41.7800 0.1900408 9.8524495 -0.2275202 1.0021174 -0.0131131 0.8023985
41.8000 0.0408635 9.8581668 -0.2307438 0.9627805 -0.0209435 0.8048104
41.8200 -0.1074168 9.8638978 -0.2337995 0.9229754 -0.0288589 0.8066645
41.8400 -0.2534968 9.8693830 -0.2368825 0.8827322 -0.0368551 0.8079560
41.8600 -0.3984613 9.8748639 -0.2397357 0.8420817 -0.0449280 0.8086806
41.8800 -0.5416536 9.8802123 -0.2425505 0.8010553 -0.0530732 0.8088350
41.9000 -0.6824413 9.8853107 -0.2452643 0.7596848 -0.0612862 0.8084165
41.9200 -0.8221123 9.8904367 -0.2478338 0.7180027 -0.0695623 0.8074230
41.9400 -0.9593375 9.8953270 -0.2502407 0.6760417 -0.0778969 0.8058534
41.9600 -1.0948337 9.9001363 -0.2526039 0.6338352 -0.0862852 0.8037072
41.9800 -1.2278692 9.9047271 -0.2547740 0.5914169 -0.0947222 0.8009845
42.0000 -1.3587259 9.9091644 -0.2568391 0.5488207 -0.1032028 0.7976864
42.0200 -1.4877983 9.9135399 -0.2587735 0.5060809 -0.1117220 0.7938147
42.0400 -1.6138131 9.9175980 -0.2605579 0.4632321 -0.1202746 0.7893717
42.0600 -1.7376072 9.9215201 -0.2622120 0.4203089 -0.1288552 0.7843608
42.0800 -1.8594218 9.9253651 -0.2637208 0.3773462 -0.1374585 0.7787858
42.1000 -1.9781499 9.9289102 -0.2650681 0.3343790 -0.1460790 0.7726516
42.1200 -2.0942520 9.9322566 -0.2663137 0.2914423 -0.1547114 0.7659636
42.1400 -2.2083468 9.9355450 -0.2673250 0.2485712 -0.1633500 0.7587279
42.1600 -2.3187389 9.9384216 -0.2682828 0.2058006 -0.1719893 0.7509514
42.1800 -2.4271285 9.9412547 -0.2690020 0.1631653 -0.1806238 0.7426418
42.2000 -2.5326391 9.9438624 -0.2696296 0.1207003 -0.1892477 0.7338074
42.2200 -2.6348979 9.9461755 -0.2700558 0.0784399 -0.1978555 0.7244571
42.2400 -2.7346874 9.9483637 -0.2703119 0.0364186 -0.2064415 0.7146006
42.2600 -2.8312212 9.9502632 -0.2705130 -0.0053295 -0.2150000 0.7042483
42.2800 -2.9246614 9.9519199 -0.2704583 -0.0467708 -0.2235255 0.6934112
42.3000 -3.0156563 9.9534741 -0.2702105 -0.0878720 -0.2320123 0.6821008
42.3200 -3.1031830 9.9547098 -0.2699364 -0.1286000 -0.2404548 0.6703295
42.3400 -3.1875908 9.9557131 -0.2693875 -0.1689224 -0.2488475 0.6581100
42.3600 -3.2689475 9.9564978 -0.2687550 -0.2088072 -0.2571849 0.6454557
42.3800 -3.3472145 9.9570642 -0.2679102 -0.2482230 -0.2654616 0.6323806
42.4000 -3.4221860 9.9573708 -0.2669331 -0.2871390 -0.2736721 0.6188992
42.4200 -3.4942839 9.9575127 -0.2658034 -0.3255249 -0.2818112 0.6050265
42.4400 -3.5626824 9.9573177 -0.2645439 -0.3633512 -0.2898735 0.5907780
42.4600 -3.6281921 9.9569643 -0.2631088 -0.4005892 -0.2978540 0.5761696
42.4800 -3.6904058 9.9563708 -0.2614706 -0.4372106 -0.3057477 0.5612178
42.5000 -3.7493298 9.9555386 -0.2597724 -0.4731883 -0.3135494 0.5459393
42.5200 -3.8047338 9.9544257 -0.2579024 -0.5084956 -0.3212545 0.5303513
42.5400 -3.8572666 9.9531755 -0.2558480 -0.5431071 -0.3288582 0.5144715
42.5600 -3.9058736 9.9515609 -0.2537875 -0.5769978 -0.3363559 0.4983176
42.5800 -3.9520214 9.9499090 -0.2514122 -0.6101440 -0.3437431 0.4819078
42.6000 -3.9940079 9.9478500 -0.2490188 -0.6425227 -0.3510156 0.4652607
42.6200 -4.0333428 9.9457171 -0.2464197 -0.6741120 -0.3581690 0.4483949
42.6400 -4.0687356 9.9432301 -0.2438511 -0.7048908 -0.3651994 0.4313293
42.6600 -4.1012428 9.9406284 -0.2409921 -0.7348392 -0.3721030 0.4140829
42.6800 -4.1304601 9.9378227 -0.2380590 -0.7639383 -0.3788759 0.3966752
42.7000 -4.1561473 9.9347637 -0.2350820 -0.7921702 -0.3855146 0.3791253
42.7200 -4.1783243 9.9314613 -0.2319689 -0.8195179 -0.3920157 0.3614528
42.7400 -4.1976048 9.9280517 -0.2286940 -0.8459659 -0.3983760 0.3436772
42.7600 -4.2136104 9.9244530 -0.2253729 -0.8714993 -0.4045925 0.3258180
42.7800 -4.2256471 9.9205177 -0.2220291 -0.8961047 -0.4106623 0.3078948
42.8000 -4.2354413 9.9166267 -0.2184484 -0.9197697 -0.4165827 0.2899270
42.8200 -4.2410822 9.9123629 -0.2148916 -0.9424827 -0.4223511 0.2719340
42.8400 -4.2438464 9.9080071 -0.2112526 -0.9642338 -0.4279653 0.2539353
42.8600 -4.2434957 9.9035109 -0.2074941 -0.9850138 -0.4334231 0.2359501
42.8800 -4.2398634 9.8988377 -0.2037020 -1.0048148 -0.4387225 0.2179973
42.9000 -4.2331132 9.8940258 -0.1998318 -1.0236299 -0.4438619 0.2000958
42.9200 -4.2228530 9.8889892 -0.1959775 -1.0414535 -0.4488395 0.1822643
42.9400 -4.2099095 9.8839121 -0.1919689 -1.0582811 -0.4536539 0.1645212
42.9600 -4.1934659 9.8786129 -0.1880305 -1.0741091 -0.4583040 0.1468846
42.9800 -4.1745437 9.8733181 -0.1839624 -1.0889353 -0.4627887 0.1293724
43.0000 -4.1521096 9.8678010 -0.1798933 -1.1027585 -0.4671071 0.1120020
43.0200 -4.1267836 9.8621960 -0.1758041 -1.1155785 -0.4712585 0.0947905
43.0400 -4.0985843 9.8565071 -0.1716764 -1.1273963 -0.4752424 0.0777548
43.0600 -4.0675055 9.8507301 -0.1675983 -1.1382139 -0.4790584 0.0609112
43.0800 -4.0333215 9.8448170 -0.1634570 -1.1480343 -0.4827063 0.0442756
43.1000 -3.9964673 9.8388596 -0.1592930 -1.1568617 -0.4861861 0.0278635
43.1200 -3.9569593 9.8328573 -0.1551965 -1.1647011 -0.4894980 0.0116899
43.1400 -3.9143490 9.8267122 -0.1510810 -1.1715586 -0.4926421 -0.0042307
43.1600 -3.8697111 9.8206551 -0.1468937 -1.1774414 -0.4956189 -0.0198843
43.1800 -3.8215573 9.8143544 -0.1429118 -1.1823573 -0.4984290 -0.0352574
43.2000 -3.7715897 9.8081821 -0.1387733 -1.1863153 -0.5010731 -0.0503371
43.2200 -3.7187521 9.8018993 -0.1347639 -1.1893253 -0.5035519 -0.0651111
43.2400 -3.6634571 9.7955929 -0.1307492 -1.1913979 -0.5058664 -0.0795676
43.2600 -3.6059351 9.7893067 -0.1267616 -1.1925447 -0.5080178 -0.0936954
43.2800 -3.5457475 9.7829384 -0.1228688 -1.1927780 -0.5100071 -0.1074839
43.3000 -3.4835378 9.7766227 -0.1189685 -1.1921109 -0.5118357 -0.1209233
43.3200 -3.4193357 9.7703579 -0.1151183 -1.1905574 -0.5135050 -0.1340042
43.3400 -3.3526698 9.7640330 -0.1113846 -1.1881319 -0.5150163 -0.1467179
43.3600 -3.2837817 9.7576945 -0.1076321 -1.1848498 -0.5163714 -0.1590564
43.3800 -3.2133196 9.7514716 -0.1039959 -1.1807270 -0.5175718 -0.1710123
43.4000 -3.1406194 9.7452122 -0.1004226 -1.1757801 -0.5186192 -0.1825789
43.4200 -3.0663610 9.7390542 -0.0968694 -1.1700262 -0.5195154 -0.1937502
43.4400 -2.9902927 9.7329318 -0.0933906 -1.1634830 -0.5202623 -0.2045207
43.4600 -2.9120270 9.7267489 -0.0900987 -1.1561688 -0.5208618 -0.2148858
43.4800 -2.8330268 9.7208141 -0.0866886 -1.1481023 -0.5213157 -0.2248413
43.5000 -2.7518344 9.7147955 -0.0835307 -1.1393025 -0.5216262 -0.2343840
43.5200 -2.6692687 9.7088609 -0.0803779 -1.1297891 -0.5217951 -0.2435109
43.5400 -2.5858095 9.7030995 -0.0772952 -1.1195821 -0.5218246 -0.2522202
43.5600 -2.5003379 9.6972556 -0.0743769 -1.1087017 -0.5217166 -0.2605103
43.5800 -2.4145936 9.6916926 -0.0713980 -1.0971685 -0.5214734 -0.2683805
43.6000 -2.3270976 9.6860738 -0.0686495 -1.0850035 -0.5210970 -0.2758307
43.6200 -2.2388911 9.6806115 -0.0658889 -1.0722277 -0.5205894 -0.2828613
43.6400 -2.1493543 9.6751546 -0.0633017 -1.0588625 -0.5199529 -0.2894736
43.6600 -2.0595554 9.6699184 -0.0607602 -1.0449295 -0.5191894 -0.2956691
43.6800 -1.9686522 9.6647055 -0.0582778 -1.0304502 -0.5183012 -0.3014503
43.7000 -1.8774812 9.6596780 -0.0559317 -1.0154464 -0.5172902 -0.3068201
43.7200 -1.7854242 9.6546868 -0.0536735 -0.9999400 -0.5161586 -0.3117819
43.7400 -1.6929043 9.6498058 -0.0514669 -0.9839528 -0.5149083 -0.3163399
43.7600 -1.6005727 9.6451568 -0.0493248 -0.9675068 -0.5135415 -0.3204986
43.7800 -1.5069337 9.6403994 -0.0474538 -0.9506239 -0.5120600 -0.3242632
43.8000 -1.4143326 9.6360221 -0.0453957 -0.9333258 -0.5104659 -0.3276392
43.8200 -1.3206592 9.6315500 -0.0436712 -0.9156344 -0.5087611 -0.3306328
43.8400 -1.2278067 9.6273737 -0.0418336 -0.8975713 -0.5069475 -0.3332507
43.8600 -1.1343241 9.6231610 -0.0402497 -0.8791581 -0.5050269 -0.3354998
43.8800 -1.0416794 9.6192093 -0.0386358 -0.8604161 -0.5030012 -0.3373877
43.9000 -0.9490314 9.6153189 -0.0371291 -0.8413666 -0.5008722 -0.3389222
43.9200 -0.8566024 9.6115184 -0.0357164 -0.8220305 -0.4986416 -0.3401117
43.9400 -0.7650433 9.6079281 -0.0343636 -0.8024287 -0.4963110 -0.3409648
43.9600 -0.6736969 9.6043884 -0.0331389 -0.7825818 -0.4938822 -0.3414905
43.9800 -0.5830011 9.6009745 -0.0319477 -0.7625098 -0.4913567 -0.3416982
44.0000 -0.4934168 9.5977655 -0.0308198 -0.7422329 -0.4887362 -0.3415974
44.0200 -0.4044695 9.5946419 -0.0297454 -0.7217708 -0.4860221 -0.3411982
44.0400 -0.3159844 9.5915477 -0.0288001 -0.7011427 -0.4832159 -0.3405108
44.0600 -0.2292494 9.5887390 -0.0278719 -0.6803678 -0.4803191 -0.3395454
44.0800 -0.1427452 9.5858747 -0.0270401 -0.6594645 -0.4773330 -0.3383129
44.1000 -0.0582270 9.5833101 -0.0262475 -0.6384514 -0.4742590 -0.3368239
44.1200 0.0258546 9.5806987 -0.0255193 -0.6173461 -0.4710984 -0.3350895
44.1400 0.1083662 9.5782640 -0.0248650 -0.5961664 -0.4678525 -0.3331207
44.1600 0.1891342 9.5760264 -0.0241993 -0.5749292 -0.4645225 -0.3309290
44.1800 0.2689921 9.5737925 -0.0236401 -0.5536512 -0.4611097 -0.3285255
44.2000 0.3472901 9.5716843 -0.0231827 -0.5323488 -0.4576151 -0.3259217
44.2200 0.4240563 9.5696812 -0.0226499 -0.5110377 -0.4540399 -0.3231292
44.2400 0.4988005 9.5678712 -0.0222402 -0.4897334 -0.4503852 -0.3201592
44.2600 0.5726625 9.5659994 -0.0219043 -0.4684508 -0.4466521 -0.3170235
44.2800 0.6440810 9.5643824 -0.0215059 -0.4472043 -0.4428417 -0.3137334
44.3000 0.7141535 9.5627749 -0.0211789 -0.4260081 -0.4389549 -0.3103004
44.3200 0.7824466 9.5612556 -0.0209957 -0.4048758 -0.4349928 -0.3067359
44.3400 0.8485142 9.5599078 -0.0206907 -0.3838203 -0.4309563 -0.3030513
44.3600 0.9132412 9.5585326 -0.0205313 -0.3628545 -0.4268464 -0.2992577
44.3800 0.9753028 9.5573996 -0.0202769 -0.3419906 -0.4226641 -0.2953663
44.4000 1.0364390 9.5561317 -0.0202235 -0.3212402 -0.4184103 -0.2913879
44.4200 1.0944909 9.5551752 -0.0200366 -0.3006147 -0.4140860 -0.2873336
44.4400 1.1513962 9.5541132 -0.0199866 -0.2801249 -0.4096920 -0.2832138
44.4600 1.2058548 9.5532122 -0.0198947 -0.2597813 -0.4052293 -0.2790391
44.4800 1.2583126 9.5523714 -0.0198113 -0.2395937 -0.4006989 -0.2748197
44.5000 1.3087330 9.5515922 -0.0198277 -0.2195716 -0.3961016 -0.2705657
44.5200 1.3567410 9.5509485 -0.0197324 -0.1997242 -0.3914384 -0.2662869
44.5400 1.4035514 9.5501801 -0.0198557 -0.1800600 -0.3867102 -0.2619929
44.5600 1.4473183 9.5496715 -0.0197730 -0.1605872 -0.3819180 -0.2576929
44.5800 1.4894641 9.5491207 -0.0198386 -0.1413137 -0.3770627 -0.2533962
44.6000 1.5293869 9.5486520 -0.0198783 -0.1222467 -0.3721453 -0.2491113
44.6200 1.5672963 9.5482199 -0.0199736 -0.1033933 -0.3671667 -0.2448468
44.6400 1.6031710 9.5478284 -0.0200392 -0.0847600 -0.3621281 -0.2406110
44.6600 1.6368372 9.5475141 -0.0201257 -0.0663531 -0.3570304 -0.2364115
44.6800 1.6684806 9.5472388 -0.0202128 -0.0481782 -0.3518746 -0.2322561
44.7000 1.6982960 9.5469634 -0.0203728 -0.0302409 -0.3466618 -0.2281520
44.7200 1.7256969 9.5468133 -0.0204457 -0.0125462 -0.3413932 -0.2241060
44.7400 1.7514889 9.5466226 -0.0206120 0.0049012 -0.3360697 -0.2201247
44.7600 1.7752802 9.5464774 -0.0207858 0.0220969 -0.3306927 -0.2162144
